,Symbol,Company Name,Industry,Market Cap
2014,FOXF,fox-factory-holding,Auto Parts,2685253824
2015,FOXO,foxo-technologies,Health Information Services,2683809
2016,FPAY,flexshopper,Rental & Leasing Services,28796495
2017,FPH,"five-point-holdings,-llc",Real Estate - Development,382325501
2018,FPI,farmland-partners,REIT - Specialty,531008618
2019,FR,first-industrial-realty-trust,REIT - Industrial,7223543677
2020,FRAF,franklin-financial-services,Banks - Regional,140834772
2021,FRBA,first-bank,Banks - Regional,338837554
2022,FRD,friedman-industries,Steel,119218122
2023,FREE,whole-earth-brands,Packaged Foods,171403600
2024,FRES,fresh2-group,Biotechnology,9752196
2025,FREY,freyr-battery,Electrical Equipment & Parts,183013550
2026,FRGE,forge-global-holdings,Software - Application,336524160
2027,FRGT,freight-technologies,Software - Application,1282818
2028,FRHC,freedom-holding,Capital Markets,4980946608
2029,FRLA,fortune-rise-acquisition,Shell Companies,62117771
2030,FRLN,freeline-rapeutics-holdings,Biotechnology,28021619
2031,FRME,first-merchants,Banks - Regional,2019234406
2032,FRO,frontline,Oil & Gas Midstream,4770810890
2033,FROG,jfrog,Software - Application,3664751780
2034,FRPH,frp-holdings,Real Estate Services,560096610
2035,FRPT,freshpet,Packaged Foods,4269408150
2036,FRSH,freshworks,Software - Application,6588965151
2037,FRST,primis-financial,Banks - Regional,315186586
2038,FRSX,foresight-autonomous-holdings,Auto Parts,20002011
2039,FRT,federal-realty-investment-trust,REIT - Retail,8323117704
2040,FRZA,forza-x1,Recreational Vehicles,8681200
2041,FSBC,five-star-bancorp,Banks - Regional,400189830
2042,FSBW,fs-bancorp,Banks - Regional,265748768
2043,FSEA,first-seacoast-bancorp,Banks - Regional,44276846
2044,FSFG,first-savings-financial-group,Banks - Regional,122672167
2045,FSI,flexible-solutions-international,Specialty Chemicals,23378740
2046,FSK,fs-kkr-capital,Asset Management,5724549040
2047,FSLR,first-solar,Solar,15152616080
2048,FSLY,fastly,Software - Application,2953464000
2049,FSM,fortuna-silver-mines,Silver,965349000
2050,FSP,franklin-street-properties,REIT - Office,254437800
2051,FSR,fisker,Auto Manufacturers,419491435
2052,FSS,federal-signal,Pollution & Treatment Controls,4831044552
2053,FSTR,lb-foster-,Railroads,257300126
2054,FSV,firstservice,Real Estate Services,7618338494
2055,FTAI,ftai-aviation,Rental & Leasing Services,5634377980
2056,FTCI,ftc-solar,Solar,63190533
2057,FTDR,frontdoor,Personal Services,2631497185
2058,FTEK,fuel-tech,Pollution & Treatment Controls,32512271
2059,FTEL,fitell,Specialty Retail,22329997
2060,FTFT,future-fintech-group,Software - Application,15094349
2061,FTHM,fathom-holdings,Real Estate Services,54037500
2062,FTI,technipfmc,Oil & Gas Equipment & Services,8217130200
2063,FTII,futuretech-ii-acquisition,Shell Companies,93166406
2064,FTK,flotek-industries,Oil & Gas Equipment & Services,90174912
2065,FTLF,fitlife-brands,Packaged Foods,100329530
2066,FTNT,fortinet,Software - Infrastructure,51019940400
2067,FTRE,fortrea-holdings,Biotechnology,2711952000
2068,FTS,fortis,Utilities - Regulated Electric,19540000000
2069,FTV,fortive,Scientific & Technical Instruments,29176050680
2070,FUBO,fubotv,Broadcasting,749580800
2071,FUL,hb-fuller-,Specialty Chemicals,4115471360
2072,FULC,fulcrum-rapeutics,Biotechnology,479125150
2073,FULT,fulton-financial,Banks - Regional,2536750950
2074,FUN,"cedar-fair,",Leisure,2088562288
2075,FUNC,first-united,Banks - Regional,152913851
2076,FURY,fury-gold-mines,Other Industrial Metals & Mining,57927706
2077,FUSB,first-us-bancshares,Banks - Regional,60862721
2078,FUSN,fusion-pharmaceuticals,Biotechnology,767501480
2079,FUTU,futu-holdings,Capital Markets,6474160909
2080,FUV,arcimoto,Recreational Vehicles,5811894
2081,FVCB,fvcbankcorp,Banks - Regional,208463762
2082,FVRR,fiverr-international,Internet Content & Information,1060798324
2083,FWBI,first-wave-biopharma,Biotechnology,3469495
2084,FWONA,formula-one-group---series-a,Entertainment,28398251098
2085,FWONK,formula-one-group---series-c,Entertainment,28550777325
2086,FWRD,forward-air,Integrated Freight & Logistics,1121177149
2087,FWRG,first-watch-restaurant-group,Restaurants,1304128928
2088,FXNC,first-national,Banks - Regional,125844693
2089,FYBR,frontier-communications-parent,Telecom Services,5925972790
2090,G,genpact,Information Technology Services,6363932960
2091,GABC,german-american-bancorp,Banks - Regional,951739590
2092,GAIA,"gaia,-inc",Entertainment,67647715
2093,GAIN,gladstone-investment,Asset Management,477251456
2094,GALT,galectin-rapeutics,Biotechnology,108853712
2095,GAMB,gambling-group,Gambling,338732450
2096,GAMC,golden-arrow-merger,Shell Companies,97425987
2097,GAME,gamesquare-holdings,Electronic Gaming & Multimedia,19259442
2098,GAN,gan-limited,Gambling,68389317
2099,GANX,gain-rapeutics,Biotechnology,80594670
2100,GAQ,generation-asia-i-acquisition,Shell Companies,166549041
2101,GASS,stealthgas,Marine Shipping,254580053
2102,GATE,marblegate-acquisition,Shell Companies,125184688
2103,GATO,gatos-silver,Other Precious Metals & Mining,467536472
2104,GATX,gatx-corporation,Rental & Leasing Services,4330290000
2105,GAU,galiano-gold,Gold,208556708
2106,GB,global-blue-group-holding-ag,Software - Infrastructure,792575743
2107,GBBK,global-blockchain-acquisition,Shell Companies,77312710
2108,GBCI,glacier-bancorp,Banks - Regional,4155857360
2109,GBDC,golub-capital-bdc,Asset Management,2606554080
2110,GBIO,generation-bio-co,Biotechnology,121583520
2111,GBLI,"global-indemnity-group,-llc",Insurance - Property & Casualty,392733776
2112,GBNH,greenbrook-tms,Medical Care Facilities,11002837
2113,GBNY,generations-bancorp-ny,Banks - Regional,24840738
2114,GBR,new-concept-energy,Real Estate Services,5234569
2115,GBTG,global-business-travel-group,Software - Application,2755435700
2116,GBX,-greenbrier-companies,Railroads,1457847612
2117,GCBC,greene-county-bancorp,Banks - Regional,430096968
2118,GCI,new-media-investment-group,Publishing,355813640
2119,GCMG,gcm-grosvenor,Asset Management,1610124818
2120,GCO,genesco,Apparel Retail,330998090
2121,GCT,gigacloud-technology,Software - Infrastructure,1013786052
2122,GCTK,glucotrack,Medical Instruments & Supplies,4343488
2123,GD,general-dynamics,Aerospace & Defense,72577872000
2124,GDC,gd-culture-group,Electronic Gaming & Multimedia,11882443
2125,GDDY,godaddy,Software - Infrastructure,15162626889
2126,GDEN,golden-entertainment,Resorts & Casinos,1088861630
2127,GDEV,gdev-inc,Electronic Gaming & Multimedia,450228494
2128,GDHG,golden-heaven-group-holdings,Leisure,31365675
2129,GDOT,green-dot,Credit Services,461580240
2130,GDRX,goodrx-holdings,Health Information Services,2520047877
2131,GDS,gds-holdings,Information Technology Services,991867680
2132,GDST,goldenstone-acquisition,Shell Companies,82419313
2133,GDTC,cytomed-rapeutics,Biotechnology,40440271
2134,GDYN,grid-dynamics-holdings,Information Technology Services,1012906000
2135,GE,general-electric,Specialty Industrial Machinery,148608770600
2136,GECC,great-elm-capital,Asset Management,82405246
2137,GEF,greif,Packaging & Containers,2930356798
2138,GEF.B,greif,Packaging & Containers,2915569684
2139,GEG,great-elm-group,Medical Distribution,58608248
2140,GEHC,ge-healthcare-technologies,Health Information Services,33647010721
2141,GEL,"genesis-energy,",Oil & Gas Midstream,1396944600
2142,GEN,gen-digital,Software - Infrastructure,13602379450
2143,GENC,gencor-industries,Farm & Heavy Construction Machinery,235842377
2144,GENE,genetic-technologies,Diagnostics & Research,8423794
2145,GENI,genius-sports,Internet Content & Information,1648805440
2146,GENK,gen-restaurant-group,Restaurants,264386288
2147,GEO,-geo-group,Security & Protection Services,1430280180
2148,GEOS,geospace-technologies,Oil & Gas Equipment & Services,203618459
2149,GERN,geron,Biotechnology,993807120
2150,GES,guess',Apparel Retail,1227588858
2151,GETR,getaround,Software - Application,24370768
2152,GETY,getty-images-holdings,Internet Content & Information,1744890410
2153,GEVO,"gevo,-inc",Specialty Chemicals,210172950
2154,GFAI,guardforce-ai,Security & Protection Services,25460658
2155,GFF,griffon,Conglomerates,3035446356
2156,GFI,gold-fields,Gold,12136023280
2157,GFL,gfl-environmental,Waste Management,13178865201
2158,GFR,greenfire-resources,Investment Holding Companies,384398084
2159,GFS,globalfoundries,Semiconductors,30575308730
2160,GGAL,grupo-financiero-galicia,Banks - Regional,4964024010
2161,GGB,gerdau,Steel,7557926400
2162,GGE,green-giant,Real Estate - Development,3848803
2163,GGG,graco,Specialty Industrial Machinery,14674428720
2164,GGR,gogoro,Auto Parts,512809500
2165,GH,guardant-health,Diagnostics & Research,2693422200
2166,GHC,graham-holdings-,Education & Training Services,3202801865
2167,GHG,greentree-hospitality-group,Lodging,296184312
2168,GHI,greystone-housing-impact-investors-lp,Banking Services,384499206
2169,GHIX,gores-holdings-ix,Shell Companies,702843771
2170,GHLD,guild-holdings-,Mortgage Finance,886515090
2171,GHM,graham,Specialty Industrial Machinery,211699406
2172,GHRS,gh-research,Biotechnology,397959120
2173,GHSI,guardion-health-sciences,Drug Manufacturers - Specialty & Generic,10903302
2174,GIA,gigcapital5,Shell Companies,94367731
2175,GIB,cgi-inc,Information Technology Services,26795701472
2176,GIC,global-industrial-,Industrial Distribution,1659572960
2177,GIFI,gulf-island-fabrication,Metal Fabrication,74433875
2178,GIGM,gigamedia,Electronic Gaming & Multimedia,15417819
2179,GIII,g-iii-apparel-group,Apparel Manufacturing,1379147432
2180,GIL,gildan-activewear,Apparel Manufacturing,5801418000
2181,GILD,gilead-sciences,Drug Manufacturers - General,95895238400
2182,GILT,gilat-satellite-networks,Communication Equipment,359005670
2183,GIPR,generation-income-properties,REIT - Diversified,9843713
2184,GIS,general-mills,Packaged Foods,36799272000
2185,GKOS,glaukos,Medical Devices,4486635224
2186,GL,globe-life,Insurance - Life,11459908459
2187,GLAC,global-lights-acquisition,Shell Companies,91275750
2188,GLAD,gladstone-capital,Asset Management,455103094
2189,GLBE,global-e-online,Internet Retail,6386655690
2190,GLBS,globus-maritime,Marine Shipping,46104352
2191,GLBZ,glen-burnie-bancorp,Banks - Regional,20126901
2192,GLDD,great-lakes-dredge-&-dock,Engineering & Construction,511584000
2193,GLDG,goldmining,Gold,153581400
2194,GLLI,globalink-investment,Shell Companies,89334408
2195,GLMD,galmed-pharmaceuticals,Biotechnology,1526602
2196,GLNG,golar-lng,Oil & Gas Midstream,2273068620
2197,GLOB,globant,Information Technology Services,10554321393
2198,GLP,global-partners-lp,Oil & Gas Midstream,1577395840
2199,GLPG,galapagos-nv,Biotechnology,2471141250
2200,GLPI,gaming-and-leisure-properties,REIT - Specialty,12151898160
2201,GLRE,greenlight-capital-re,Insurance - Reinsurance,396132254
2202,GLSI,greenwich-lifesciences,Biotechnology,112293268
2203,GLST,global-star-acquisition,Shell Companies,86012599
2204,GLT,glatfelter,Paper & Paper Products,61318184
2205,GLTO,galecto,Biotechnology,16847832
2206,GLUE,monte-rosa-rapeutics,Biotechnology,236382320
2207,GLW,corning,Electronic Components,27514893750
2208,GLYC,glycomimetics,Biotechnology,189960235
2209,GM,general-motors-,Auto Manufacturers,53286466800
2210,GMAB,genmab,Biotechnology,18159634428
2211,GMBL,esports-entertainment-group,Gambling,3439724
2212,GMDA,gamida-cell,Biotechnology,46556289
2213,GME,gamestop,Specialty Retail,4500221220
2214,GMED,globus-medical,Medical Devices,7141810931
2215,GMFI,aerium-acquisition,Shell Companies,69700072
2216,GMGI,golden-matrix-group,Electronic Gaming & Multimedia,109122734
2217,GMM,global-mofy-metaverse,Information Technology Services,66225560
2218,GMRE,global-medical-reit,REIT - Healthcare Facilities,668741266
2219,GMS,gms-inc,Building Products & Equipment,3449805528
2220,GNE,genie-energy,Utilities - Regulated Electric,522032342
2221,GNFT,genfit,Biotechnology,203706579
2222,GNK,genco-shipping-&-trading,Marine Shipping,734217962
2223,GNL,global-net-lease,REIT - Diversified,1918723937
2224,GNLN,greenlane-holdings,Tobacco,1685249
2225,GNLX,genelux,Biotechnology,261247479
2226,GNPX,genprex,Biotechnology,351259668
2227,GNRC,generac-holdings,Specialty Industrial Machinery,7134666024
2228,GNS,genius-group,Education & Training Services,10929713
2229,GNSS,genasys,Scientific & Technical Instruments,70883631
2230,GNTA,genenta-science,Biotechnology,71426643
2231,GNTX,gentex,Auto Parts,7939932120
2232,GNTY,guaranty-bancshares,Banks - Regional,352103706
2233,GNW,genworth-financial,Insurance - Life,2737600350
2234,GO,grocery-outlet-holding,Grocery Stores,2450956548
2235,GOCO,gohealth,Insurance Brokers,115318470
2236,GODN,golden-star-acquisition,Shell Companies,93875320
2237,GOEV,canoo,Auto Manufacturers,163172970
2238,GOGL,golden-ocean-group,Marine Shipping,2076826230
2239,GOGO,gogo-inc,Telecom Services,1155703770
2240,GOL,gol-linhas-aéreas-inteligentes,Airlines,4345520400
2241,GOLD,barrick-gold,Gold,27052563200
2242,GOLF,acushnet-holdings,Leisure,4228629636
2243,GOOD,gladstone-commercial,REIT - Diversified,527695503
2244,GOOG,alphabet-google,Internet Content & Information,1784434879345
2245,GOOGL,alphabet,Internet Content & Information,1791491887384
2246,GOOS,canada-goose-holdings,Apparel Manufacturing,1220440557
2247,GORO,gold-resource,Gold,21641336
2248,GORV,lazydays-holdings,Auto & Truck Dealerships,74909520
2249,GOSS,gossamer-bio,Biotechnology,187157093
2250,GOTU,gaotu-techedu,Education & Training Services,963500218
2251,GOVX,geovax-labs,Biotechnology,5870158
2252,GP,greenpower-motor-,Auto Manufacturers,66628248
2253,GPAC,global-partner-acquisition-corp-ii,Shell Companies,127146997
2254,GPAK,gamer-pakistan,Specialty Business Services,5415138
2255,GPC,genuine-parts-company,Specialty Retail,19961248860
2256,GPCR,structure-rapeutics,Biotechnology,2030796592
2257,GPI,group-1-automotive,Auto & Truck Dealerships,3699783882
2258,GPK,graphic-packaging-holding-,Packaging & Containers,7764564610
2259,GPMT,granite-point-mortgage-trust,REIT - Mortgage,277488564
2260,GPN,global-payments,Specialty Business Services,35543098500
2261,GPOR,gulfport-energy,Oil & Gas E&P,2269565438
2262,GPRE,green-plains,Specialty Chemicals,1314442157
2263,GPRK,geopark,Oil & Gas E&P,486312903
2264,GPRO,gopro,Consumer Electronics,459390147
2265,GPS,-gap,Apparel Retail,7346201730
2266,GRAB,grab-holdings,Software - Application,12065726400
2267,GRBK,green-brick-partners,Residential Construction,2399609792
2268,GRC,-gorman-rupp-,Specialty Industrial Machinery,899763900
2269,GRCL,gracell-biotechnologies,Biotechnology,979408820
2270,GRDI,griid-infrastructure,,21308327
2271,GREE,greenidge-generation-holdings,Capital Markets,24952139
2272,GRFS,grifols,Drug Manufacturers - General,6812616762
2273,GRFX,graphex-group,Other Industrial Metals & Mining,29300228
2274,GRI,gri-bio,Biotechnology,929860
2275,GRIN,grindrod-shipping-holdings,Marine Shipping,174566480
2276,GRMN,garmin,Scientific & Technical Instruments,23038165710
2277,GRND,grindr,Software - Application,1508396560
2278,GRNQ,greenpro-capital,Consulting Services,8971274
2279,GRNT,granite-ridge-resources,Shell Companies,722206285
2280,GROM,grom-social-enterprises,Internet Content & Information,1431299
2281,GROV,grove-collaborative-holdings,Household & Personal Products,67035421
2282,GROW,us-global-investors,Asset Management,40486759
2283,GROY,gold-royalty,Other Precious Metals & Mining,197159200
2284,GRPH,graphite-bio,Biotechnology,153690725
2285,GRPN,groupon,Internet Content & Information,446743935
2286,GRRR,gorilla-technology-group,Software - Infrastructure,39610680
2287,GRTS,gritstone-bio,Biotechnology,219286830
2288,GRTX,galera-rapeutics,Biotechnology,9507757
2289,GRVY,gravity-co,Electronic Gaming & Multimedia,449732808
2290,GRWG,growgeneration,Specialty Retail,147147120
2291,GS,goldman-sachs,Capital Markets,126485800320
2292,GSAT,globalstar,Telecom Services,3040000000
2293,GSBC,great-sourn-bancorp,Banks - Regional,609227245
2294,GSBD,goldman-sachs-bdc,Asset Management,1654416400
2295,GSHD,goosehead-insurance,Insurance - Diversified,2944751795
2296,GSIT,gsi-technology,Semiconductors,53458132
2297,GSIW,garden-stage,Capital Markets,211770650
2298,GSK,gsk-plc,Drug Manufacturers - General,82991024800
2299,GSL,global-ship-lease,Marine Shipping,723899440
2300,GSM,ferroglobe,Other Industrial Metals & Mining,942793020
2301,GSUN,golden-sun-education-group,Education & Training Services,17870905
2302,GT,-goodyear-tire-&-rubber-,Auto Parts,3969672000
2303,GTAC,global-technology-acquisition-i,Shell Companies,77210046
2304,GTBP,gt-biopharma,Biotechnology,8088035
2305,GTE,gran-tierra-energy,Oil & Gas E&P,169437447
2306,GTEC,greenland-technologies-holding,Specialty Industrial Machinery,45813465
2307,GTES,gates-industrial-corporation,Specialty Industrial Machinery,3475674427
2308,GTH,genetron-holdings,Diagnostics & Research,115613036
2309,GTHX,g1-rapeutics,Biotechnology,218261977
2310,GTIM,good-times-restaurants,Restaurants,27818128
2311,GTLB,gitlab,Software - Application,11055080000
2312,GTLS,chart-industries,Specialty Industrial Machinery,5169402552
2313,GTN,gray-television,Broadcasting,887552665
2314,GTN.A,gray-television,Broadcasting,872395311
2315,GTX,garrett-motion,Auto Parts,2138144400
2316,GTY,getty-realty,REIT - Retail,1440340194
2317,GURE,gulf-resources,Specialty Chemicals,12205323
